sample_id,disaster_event,selected,reason
socal-fire_00000505,socal-fire,yes,stratified_diverse
socal-fire_00000507,socal-fire,yes,stratified_diverse
socal-fire_00000508,socal-fire,no,not_selected
socal-fire_00000510,socal-fire,yes,stratified_diverse
socal-fire_00000511,socal-fire,no,not_selected
socal-fire_00000514,socal-fire,yes,stratified_diverse
socal-fire_00000515,socal-fire,yes,stratified_diverse
socal-fire_00000516,socal-fire,yes,stratified_diverse
socal-fire_00000517,socal-fire,yes,stratified_diverse
socal-fire_00000519,socal-fire,no,not_selected
socal-fire_00000520,socal-fire,no,not_selected
socal-fire_00000521,socal-fire,yes,stratified_diverse
socal-fire_00000522,socal-fire,yes,stratified_diverse
socal-fire_00000525,socal-fire,yes,stratified_diverse
socal-fire_00000528,socal-fire,no,not_selected
socal-fire_00000529,socal-fire,no,not_selected
socal-fire_00000530,socal-fire,yes,stratified_diverse
socal-fire_00000531,socal-fire,yes,stratified_diverse
socal-fire_00000533,socal-fire,no,not_selected
socal-fire_00000534,socal-fire,yes,stratified_diverse
socal-fire_00000535,socal-fire,no,not_selected
socal-fire_00000536,socal-fire,yes,stratified_diverse
socal-fire_00000537,socal-fire,no,not_selected
socal-fire_00000538,socal-fire,no,not_selected
socal-fire_00000540,socal-fire,no,not_selected
socal-fire_00000541,socal-fire,yes,stratified_diverse
socal-fire_00000543,socal-fire,yes,stratified_diverse
socal-fire_00000545,socal-fire,no,not_selected
socal-fire_00000547,socal-fire,no,not_selected
socal-fire_00000549,socal-fire,yes,stratified_diverse
socal-fire_00000550,socal-fire,no,not_selected
socal-fire_00000552,socal-fire,no,not_selected
socal-fire_00000553,socal-fire,yes,stratified_diverse
socal-fire_00000554,socal-fire,no,not_selected
socal-fire_00000556,socal-fire,yes,stratified_diverse
socal-fire_00000560,socal-fire,no,not_selected
socal-fire_00000563,socal-fire,yes,stratified_diverse
socal-fire_00000564,socal-fire,no,not_selected
socal-fire_00000565,socal-fire,yes,stratified_diverse
socal-fire_00000566,socal-fire,yes,stratified_diverse
socal-fire_00000569,socal-fire,yes,stratified_diverse
socal-fire_00000572,socal-fire,yes,stratified_diverse
socal-fire_00000573,socal-fire,yes,stratified_diverse
socal-fire_00000576,socal-fire,yes,stratified_diverse
socal-fire_00000577,socal-fire,yes,stratified_diverse
socal-fire_00000578,socal-fire,yes,stratified_diverse
socal-fire_00000579,socal-fire,yes,stratified_diverse
socal-fire_00000580,socal-fire,yes,stratified_diverse
socal-fire_00000581,socal-fire,yes,stratified_diverse
socal-fire_00000583,socal-fire,yes,stratified_diverse
socal-fire_00000584,socal-fire,yes,stratified_diverse
socal-fire_00000585,socal-fire,yes,stratified_diverse
socal-fire_00000586,socal-fire,yes,stratified_diverse
socal-fire_00000587,socal-fire,yes,stratified_diverse
socal-fire_00000589,socal-fire,no,not_selected
socal-fire_00000591,socal-fire,no,not_selected
socal-fire_00000592,socal-fire,yes,stratified_diverse
socal-fire_00000593,socal-fire,yes,stratified_diverse
socal-fire_00000594,socal-fire,yes,stratified_diverse
socal-fire_00000596,socal-fire,yes,stratified_diverse
socal-fire_00000598,socal-fire,yes,stratified_diverse
socal-fire_00000599,socal-fire,no,not_selected
socal-fire_00000600,socal-fire,yes,stratified_diverse
socal-fire_00000601,socal-fire,yes,stratified_diverse
socal-fire_00000602,socal-fire,yes,stratified_diverse
socal-fire_00000603,socal-fire,yes,stratified_diverse
socal-fire_00000606,socal-fire,yes,stratified_diverse
socal-fire_00000607,socal-fire,yes,stratified_diverse
socal-fire_00000608,socal-fire,yes,stratified_diverse
socal-fire_00000609,socal-fire,no,not_selected
socal-fire_00000611,socal-fire,yes,stratified_diverse
socal-fire_00000618,socal-fire,yes,stratified_diverse
socal-fire_00000619,socal-fire,no,not_selected
socal-fire_00000620,socal-fire,yes,stratified_diverse
socal-fire_00000623,socal-fire,yes,stratified_diverse
socal-fire_00000624,socal-fire,yes,stratified_diverse
socal-fire_00000626,socal-fire,no,not_selected
socal-fire_00000628,socal-fire,yes,stratified_diverse
socal-fire_00000629,socal-fire,yes,stratified_diverse
socal-fire_00000631,socal-fire,yes,stratified_diverse
socal-fire_00000632,socal-fire,yes,stratified_diverse
socal-fire_00000633,socal-fire,no,not_selected
socal-fire_00000634,socal-fire,yes,stratified_diverse
socal-fire_00000635,socal-fire,no,not_selected
socal-fire_00000636,socal-fire,no,not_selected
socal-fire_00000639,socal-fire,yes,stratified_diverse
socal-fire_00000640,socal-fire,no,not_selected
socal-fire_00000642,socal-fire,yes,stratified_diverse
socal-fire_00000643,socal-fire,yes,stratified_diverse
socal-fire_00000644,socal-fire,yes,stratified_diverse
socal-fire_00000647,socal-fire,yes,stratified_diverse
socal-fire_00000651,socal-fire,yes,stratified_diverse
socal-fire_00000652,socal-fire,yes,stratified_diverse
socal-fire_00000653,socal-fire,yes,stratified_diverse
socal-fire_00000655,socal-fire,yes,stratified_diverse
socal-fire_00000657,socal-fire,yes,stratified_diverse
socal-fire_00000660,socal-fire,yes,stratified_diverse
socal-fire_00000661,socal-fire,yes,stratified_diverse
socal-fire_00000662,socal-fire,yes,stratified_diverse
socal-fire_00000663,socal-fire,yes,stratified_diverse
socal-fire_00000665,socal-fire,no,not_selected
socal-fire_00000666,socal-fire,yes,stratified_diverse
socal-fire_00000668,socal-fire,yes,stratified_diverse
socal-fire_00000669,socal-fire,yes,stratified_diverse
socal-fire_00000671,socal-fire,yes,stratified_diverse
socal-fire_00000672,socal-fire,yes,stratified_diverse
socal-fire_00000675,socal-fire,yes,stratified_diverse
socal-fire_00000676,socal-fire,yes,stratified_diverse
socal-fire_00000677,socal-fire,yes,stratified_diverse
socal-fire_00000679,socal-fire,yes,stratified_diverse
socal-fire_00000680,socal-fire,yes,stratified_diverse
socal-fire_00000681,socal-fire,yes,stratified_diverse
socal-fire_00000686,socal-fire,yes,stratified_diverse
socal-fire_00000688,socal-fire,yes,stratified_diverse
socal-fire_00000689,socal-fire,no,not_selected
socal-fire_00000691,socal-fire,yes,stratified_diverse
socal-fire_00000692,socal-fire,yes,stratified_diverse
socal-fire_00000693,socal-fire,no,not_selected
socal-fire_00000695,socal-fire,no,not_selected
socal-fire_00000697,socal-fire,no,not_selected
socal-fire_00000698,socal-fire,yes,stratified_diverse
socal-fire_00000701,socal-fire,yes,stratified_diverse
socal-fire_00000704,socal-fire,no,not_selected
socal-fire_00000705,socal-fire,yes,stratified_diverse
socal-fire_00000706,socal-fire,no,not_selected
socal-fire_00000709,socal-fire,yes,stratified_diverse
socal-fire_00000710,socal-fire,no,not_selected
socal-fire_00000714,socal-fire,no,not_selected
socal-fire_00000715,socal-fire,yes,stratified_diverse
socal-fire_00000718,socal-fire,yes,stratified_diverse
socal-fire_00000723,socal-fire,yes,stratified_diverse
socal-fire_00000725,socal-fire,no,not_selected
socal-fire_00000727,socal-fire,no,not_selected
socal-fire_00000731,socal-fire,yes,stratified_diverse
socal-fire_00000734,socal-fire,yes,stratified_diverse
socal-fire_00000739,socal-fire,yes,stratified_diverse
socal-fire_00000740,socal-fire,yes,stratified_diverse
socal-fire_00000744,socal-fire,yes,stratified_diverse
socal-fire_00000747,socal-fire,no,not_selected
socal-fire_00000748,socal-fire,yes,stratified_diverse
socal-fire_00000751,socal-fire,no,not_selected
socal-fire_00000752,socal-fire,yes,stratified_diverse
socal-fire_00000757,socal-fire,yes,stratified_diverse
socal-fire_00000760,socal-fire,no,not_selected
socal-fire_00000763,socal-fire,yes,stratified_diverse
socal-fire_00000766,socal-fire,yes,stratified_diverse
socal-fire_00000767,socal-fire,yes,stratified_diverse
socal-fire_00000769,socal-fire,no,not_selected
socal-fire_00000770,socal-fire,yes,stratified_diverse
socal-fire_00000771,socal-fire,yes,stratified_diverse
socal-fire_00000772,socal-fire,no,not_selected
socal-fire_00000774,socal-fire,no,not_selected
socal-fire_00000775,socal-fire,no,not_selected
socal-fire_00000776,socal-fire,yes,stratified_diverse
socal-fire_00000779,socal-fire,yes,stratified_diverse
socal-fire_00000781,socal-fire,no,not_selected
socal-fire_00000785,socal-fire,yes,stratified_diverse
socal-fire_00000787,socal-fire,no,not_selected
socal-fire_00000788,socal-fire,yes,stratified_diverse
socal-fire_00000789,socal-fire,no,not_selected
socal-fire_00000790,socal-fire,yes,stratified_diverse
socal-fire_00000791,socal-fire,no,not_selected
socal-fire_00000792,socal-fire,yes,stratified_diverse
socal-fire_00000793,socal-fire,yes,stratified_diverse
socal-fire_00000794,socal-fire,no,not_selected
socal-fire_00000795,socal-fire,yes,stratified_diverse
socal-fire_00000798,socal-fire,yes,stratified_diverse
socal-fire_00000805,socal-fire,yes,stratified_diverse
socal-fire_00000807,socal-fire,no,not_selected
socal-fire_00000810,socal-fire,yes,stratified_diverse
socal-fire_00000812,socal-fire,no,not_selected
socal-fire_00000817,socal-fire,yes,stratified_diverse
socal-fire_00000819,socal-fire,yes,stratified_diverse
socal-fire_00000820,socal-fire,yes,stratified_diverse
socal-fire_00000821,socal-fire,yes,stratified_diverse
socal-fire_00000822,socal-fire,no,not_selected
socal-fire_00000824,socal-fire,yes,stratified_diverse
socal-fire_00000827,socal-fire,yes,stratified_diverse
socal-fire_00000828,socal-fire,yes,stratified_diverse
socal-fire_00000830,socal-fire,yes,stratified_diverse
socal-fire_00000833,socal-fire,yes,stratified_diverse
socal-fire_00000834,socal-fire,yes,stratified_diverse
socal-fire_00000835,socal-fire,no,not_selected
socal-fire_00000838,socal-fire,no,not_selected
socal-fire_00000839,socal-fire,no,not_selected
socal-fire_00000840,socal-fire,yes,stratified_diverse
socal-fire_00000842,socal-fire,yes,stratified_diverse
socal-fire_00000843,socal-fire,no,not_selected
socal-fire_00000845,socal-fire,no,not_selected
socal-fire_00000850,socal-fire,yes,stratified_diverse
socal-fire_00000851,socal-fire,yes,stratified_diverse
socal-fire_00000852,socal-fire,no,not_selected
socal-fire_00000857,socal-fire,no,not_selected
socal-fire_00000858,socal-fire,no,not_selected
socal-fire_00000859,socal-fire,no,not_selected
socal-fire_00000861,socal-fire,yes,stratified_diverse
socal-fire_00000862,socal-fire,yes,stratified_diverse
socal-fire_00000864,socal-fire,yes,stratified_diverse
socal-fire_00000865,socal-fire,yes,stratified_diverse
socal-fire_00000866,socal-fire,yes,stratified_diverse
socal-fire_00000867,socal-fire,yes,stratified_diverse
socal-fire_00000868,socal-fire,yes,stratified_diverse
socal-fire_00000873,socal-fire,no,not_selected
socal-fire_00000874,socal-fire,yes,stratified_diverse
socal-fire_00000875,socal-fire,yes,stratified_diverse
socal-fire_00000876,socal-fire,yes,stratified_diverse
socal-fire_00000878,socal-fire,yes,stratified_diverse
socal-fire_00000880,socal-fire,yes,stratified_diverse
socal-fire_00000881,socal-fire,yes,stratified_diverse
socal-fire_00000884,socal-fire,no,not_selected
socal-fire_00000886,socal-fire,yes,stratified_diverse
socal-fire_00000887,socal-fire,yes,stratified_diverse
socal-fire_00000888,socal-fire,no,not_selected
socal-fire_00000891,socal-fire,yes,stratified_diverse
socal-fire_00000892,socal-fire,no,not_selected
socal-fire_00000895,socal-fire,no,not_selected
socal-fire_00000897,socal-fire,no,not_selected
socal-fire_00000901,socal-fire,yes,stratified_diverse
socal-fire_00000903,socal-fire,yes,stratified_diverse
socal-fire_00000904,socal-fire,yes,stratified_diverse
socal-fire_00000905,socal-fire,yes,stratified_diverse
socal-fire_00000906,socal-fire,no,not_selected
socal-fire_00000907,socal-fire,yes,stratified_diverse
socal-fire_00000908,socal-fire,yes,stratified_diverse
socal-fire_00000909,socal-fire,yes,stratified_diverse
socal-fire_00000910,socal-fire,yes,stratified_diverse
socal-fire_00000912,socal-fire,yes,stratified_diverse
socal-fire_00000913,socal-fire,yes,stratified_diverse
socal-fire_00000914,socal-fire,yes,stratified_diverse
socal-fire_00000915,socal-fire,yes,stratified_diverse
socal-fire_00000916,socal-fire,yes,stratified_diverse
socal-fire_00000917,socal-fire,yes,stratified_diverse
socal-fire_00000921,socal-fire,no,not_selected
socal-fire_00000923,socal-fire,yes,stratified_diverse
socal-fire_00000926,socal-fire,no,not_selected
socal-fire_00000927,socal-fire,yes,stratified_diverse
socal-fire_00000928,socal-fire,yes,stratified_diverse
socal-fire_00000931,socal-fire,yes,stratified_diverse
socal-fire_00000932,socal-fire,no,not_selected
socal-fire_00000933,socal-fire,yes,stratified_diverse
socal-fire_00000935,socal-fire,yes,stratified_diverse
socal-fire_00000938,socal-fire,yes,stratified_diverse
socal-fire_00000939,socal-fire,no,not_selected
socal-fire_00000940,socal-fire,yes,stratified_diverse
socal-fire_00000944,socal-fire,yes,stratified_diverse
socal-fire_00000945,socal-fire,yes,stratified_diverse
socal-fire_00000947,socal-fire,yes,stratified_diverse
socal-fire_00000949,socal-fire,yes,stratified_diverse
socal-fire_00000950,socal-fire,yes,stratified_diverse
socal-fire_00000951,socal-fire,no,not_selected
socal-fire_00000952,socal-fire,no,not_selected
socal-fire_00000953,socal-fire,yes,stratified_diverse
socal-fire_00000955,socal-fire,no,not_selected
socal-fire_00000957,socal-fire,no,not_selected
socal-fire_00000958,socal-fire,yes,stratified_diverse
socal-fire_00000959,socal-fire,yes,stratified_diverse
socal-fire_00000960,socal-fire,yes,stratified_diverse
socal-fire_00000962,socal-fire,yes,stratified_diverse
socal-fire_00000964,socal-fire,no,not_selected
socal-fire_00000965,socal-fire,yes,stratified_diverse
socal-fire_00000966,socal-fire,yes,stratified_diverse
socal-fire_00000968,socal-fire,no,not_selected
socal-fire_00000969,socal-fire,no,not_selected
socal-fire_00000970,socal-fire,yes,stratified_diverse
socal-fire_00000971,socal-fire,yes,stratified_diverse
socal-fire_00000972,socal-fire,yes,stratified_diverse
socal-fire_00000973,socal-fire,no,not_selected
socal-fire_00000975,socal-fire,yes,stratified_diverse
socal-fire_00000978,socal-fire,yes,stratified_diverse
socal-fire_00000979,socal-fire,yes,stratified_diverse
socal-fire_00000980,socal-fire,no,not_selected
socal-fire_00000984,socal-fire,no,not_selected
socal-fire_00000985,socal-fire,yes,stratified_diverse
socal-fire_00000986,socal-fire,yes,stratified_diverse
socal-fire_00000987,socal-fire,yes,stratified_diverse
socal-fire_00000988,socal-fire,yes,stratified_diverse
socal-fire_00000989,socal-fire,yes,stratified_diverse
socal-fire_00000991,socal-fire,no,not_selected
socal-fire_00000992,socal-fire,yes,stratified_diverse
socal-fire_00000994,socal-fire,yes,stratified_diverse
socal-fire_00000995,socal-fire,yes,stratified_diverse
socal-fire_00000996,socal-fire,yes,stratified_diverse
socal-fire_00000998,socal-fire,no,not_selected
socal-fire_00000999,socal-fire,no,not_selected
socal-fire_00001000,socal-fire,yes,stratified_diverse
socal-fire_00001001,socal-fire,yes,stratified_diverse
socal-fire_00001003,socal-fire,yes,stratified_diverse
socal-fire_00001004,socal-fire,no,not_selected
socal-fire_00001007,socal-fire,yes,stratified_diverse
socal-fire_00001012,socal-fire,yes,stratified_diverse
socal-fire_00001013,socal-fire,yes,stratified_diverse
socal-fire_00001016,socal-fire,yes,stratified_diverse
socal-fire_00001017,socal-fire,yes,stratified_diverse
socal-fire_00001019,socal-fire,yes,stratified_diverse
socal-fire_00001020,socal-fire,yes,stratified_diverse
socal-fire_00001021,socal-fire,no,not_selected
socal-fire_00001023,socal-fire,yes,stratified_diverse
socal-fire_00001025,socal-fire,no,not_selected
socal-fire_00001027,socal-fire,yes,stratified_diverse
socal-fire_00001028,socal-fire,yes,stratified_diverse
socal-fire_00001033,socal-fire,no,not_selected
socal-fire_00001035,socal-fire,yes,stratified_diverse
socal-fire_00001039,socal-fire,no,not_selected
socal-fire_00001040,socal-fire,yes,stratified_diverse
socal-fire_00001042,socal-fire,yes,stratified_diverse
socal-fire_00001043,socal-fire,yes,stratified_diverse
socal-fire_00001045,socal-fire,yes,stratified_diverse
socal-fire_00001047,socal-fire,yes,stratified_diverse
socal-fire_00001049,socal-fire,no,not_selected
socal-fire_00001050,socal-fire,no,not_selected
socal-fire_00001052,socal-fire,yes,stratified_diverse
socal-fire_00001054,socal-fire,yes,stratified_diverse
socal-fire_00001055,socal-fire,yes,stratified_diverse
socal-fire_00001058,socal-fire,yes,stratified_diverse
socal-fire_00001059,socal-fire,yes,stratified_diverse
socal-fire_00001063,socal-fire,yes,stratified_diverse
socal-fire_00001066,socal-fire,yes,stratified_diverse
socal-fire_00001067,socal-fire,yes,stratified_diverse
socal-fire_00001070,socal-fire,yes,stratified_diverse
socal-fire_00001071,socal-fire,yes,stratified_diverse
socal-fire_00001072,socal-fire,yes,stratified_diverse
socal-fire_00001073,socal-fire,yes,stratified_diverse
socal-fire_00001075,socal-fire,yes,stratified_diverse
socal-fire_00001077,socal-fire,no,not_selected
socal-fire_00001078,socal-fire,yes,stratified_diverse
socal-fire_00001079,socal-fire,yes,stratified_diverse
socal-fire_00001080,socal-fire,yes,stratified_diverse
socal-fire_00001081,socal-fire,yes,stratified_diverse
socal-fire_00001082,socal-fire,no,not_selected
socal-fire_00001083,socal-fire,no,not_selected
socal-fire_00001085,socal-fire,yes,stratified_diverse
socal-fire_00001086,socal-fire,yes,stratified_diverse
socal-fire_00001088,socal-fire,yes,stratified_diverse
socal-fire_00001089,socal-fire,no,not_selected
socal-fire_00001092,socal-fire,yes,stratified_diverse
socal-fire_00001093,socal-fire,yes,stratified_diverse
socal-fire_00001101,socal-fire,no,not_selected
socal-fire_00001102,socal-fire,yes,stratified_diverse
socal-fire_00001103,socal-fire,yes,stratified_diverse
socal-fire_00001104,socal-fire,yes,stratified_diverse
socal-fire_00001105,socal-fire,yes,stratified_diverse
socal-fire_00001106,socal-fire,no,not_selected
socal-fire_00001107,socal-fire,no,not_selected
socal-fire_00001108,socal-fire,yes,stratified_diverse
socal-fire_00001110,socal-fire,yes,stratified_diverse
socal-fire_00001112,socal-fire,yes,stratified_diverse
socal-fire_00001113,socal-fire,yes,stratified_diverse
socal-fire_00001115,socal-fire,no,not_selected
socal-fire_00001116,socal-fire,yes,stratified_diverse
socal-fire_00001117,socal-fire,no,not_selected
socal-fire_00001118,socal-fire,no,not_selected
socal-fire_00001120,socal-fire,yes,stratified_diverse
socal-fire_00001121,socal-fire,yes,stratified_diverse
socal-fire_00001122,socal-fire,no,not_selected
socal-fire_00001123,socal-fire,yes,stratified_diverse
socal-fire_00001124,socal-fire,yes,stratified_diverse
socal-fire_00001125,socal-fire,yes,stratified_diverse
socal-fire_00001127,socal-fire,yes,stratified_diverse
socal-fire_00001129,socal-fire,yes,stratified_diverse
socal-fire_00001130,socal-fire,no,not_selected
socal-fire_00001133,socal-fire,yes,stratified_diverse
socal-fire_00001134,socal-fire,yes,stratified_diverse
socal-fire_00001135,socal-fire,yes,stratified_diverse
socal-fire_00001136,socal-fire,yes,stratified_diverse
socal-fire_00001140,socal-fire,yes,stratified_diverse
socal-fire_00001142,socal-fire,no,not_selected
socal-fire_00001143,socal-fire,yes,stratified_diverse
socal-fire_00001146,socal-fire,no,not_selected
socal-fire_00001149,socal-fire,no,not_selected
socal-fire_00001150,socal-fire,no,not_selected
socal-fire_00001152,socal-fire,yes,stratified_diverse
socal-fire_00001154,socal-fire,yes,stratified_diverse
socal-fire_00001156,socal-fire,no,not_selected
socal-fire_00001158,socal-fire,no,not_selected
socal-fire_00001159,socal-fire,yes,stratified_diverse
socal-fire_00001162,socal-fire,yes,stratified_diverse
socal-fire_00001165,socal-fire,yes,stratified_diverse
socal-fire_00001166,socal-fire,yes,stratified_diverse
socal-fire_00001167,socal-fire,no,not_selected
socal-fire_00001169,socal-fire,no,not_selected
socal-fire_00001170,socal-fire,yes,stratified_diverse
socal-fire_00001171,socal-fire,yes,stratified_diverse
socal-fire_00001175,socal-fire,yes,stratified_diverse
socal-fire_00001176,socal-fire,yes,stratified_diverse
socal-fire_00001177,socal-fire,yes,stratified_diverse
socal-fire_00001178,socal-fire,no,not_selected
socal-fire_00001179,socal-fire,yes,stratified_diverse
socal-fire_00001180,socal-fire,no,not_selected
socal-fire_00001182,socal-fire,yes,stratified_diverse
socal-fire_00001184,socal-fire,yes,stratified_diverse
socal-fire_00001185,socal-fire,yes,stratified_diverse
socal-fire_00001186,socal-fire,yes,stratified_diverse
socal-fire_00001192,socal-fire,yes,stratified_diverse
socal-fire_00001195,socal-fire,yes,stratified_diverse
socal-fire_00001196,socal-fire,yes,stratified_diverse
socal-fire_00001197,socal-fire,yes,stratified_diverse
socal-fire_00001198,socal-fire,yes,stratified_diverse
socal-fire_00001202,socal-fire,yes,stratified_diverse
socal-fire_00001203,socal-fire,no,not_selected
socal-fire_00001204,socal-fire,yes,stratified_diverse
socal-fire_00001206,socal-fire,no,not_selected
socal-fire_00001207,socal-fire,yes,stratified_diverse
socal-fire_00001208,socal-fire,no,not_selected
socal-fire_00001211,socal-fire,no,not_selected
socal-fire_00001215,socal-fire,no,not_selected
socal-fire_00001216,socal-fire,yes,stratified_diverse
socal-fire_00001218,socal-fire,yes,stratified_diverse
socal-fire_00001221,socal-fire,yes,stratified_diverse
socal-fire_00001223,socal-fire,no,not_selected
socal-fire_00001225,socal-fire,yes,stratified_diverse
socal-fire_00001227,socal-fire,no,not_selected
socal-fire_00001228,socal-fire,yes,stratified_diverse
socal-fire_00001229,socal-fire,no,not_selected
socal-fire_00001232,socal-fire,no,not_selected
socal-fire_00001233,socal-fire,yes,stratified_diverse
socal-fire_00001234,socal-fire,no,not_selected
socal-fire_00001235,socal-fire,no,not_selected
socal-fire_00001237,socal-fire,yes,stratified_diverse
socal-fire_00001238,socal-fire,no,not_selected
socal-fire_00001241,socal-fire,yes,stratified_diverse
socal-fire_00001242,socal-fire,yes,stratified_diverse
socal-fire_00001243,socal-fire,yes,stratified_diverse
socal-fire_00001244,socal-fire,yes,stratified_diverse
socal-fire_00001245,socal-fire,yes,stratified_diverse
socal-fire_00001248,socal-fire,yes,stratified_diverse
socal-fire_00001251,socal-fire,yes,stratified_diverse
socal-fire_00001253,socal-fire,yes,stratified_diverse
socal-fire_00001254,socal-fire,yes,stratified_diverse
socal-fire_00001255,socal-fire,yes,stratified_diverse
socal-fire_00001256,socal-fire,no,not_selected
socal-fire_00001257,socal-fire,yes,stratified_diverse
socal-fire_00001258,socal-fire,yes,stratified_diverse
socal-fire_00001259,socal-fire,yes,stratified_diverse
socal-fire_00001260,socal-fire,yes,stratified_diverse
socal-fire_00001261,socal-fire,yes,stratified_diverse
socal-fire_00001263,socal-fire,yes,stratified_diverse
socal-fire_00001264,socal-fire,yes,stratified_diverse
socal-fire_00001268,socal-fire,yes,stratified_diverse
socal-fire_00001269,socal-fire,no,not_selected
socal-fire_00001270,socal-fire,yes,stratified_diverse
socal-fire_00001271,socal-fire,yes,stratified_diverse
socal-fire_00001272,socal-fire,yes,stratified_diverse
socal-fire_00001274,socal-fire,yes,stratified_diverse
socal-fire_00001275,socal-fire,yes,stratified_diverse
socal-fire_00001278,socal-fire,yes,stratified_diverse
socal-fire_00001282,socal-fire,yes,stratified_diverse
socal-fire_00001283,socal-fire,yes,stratified_diverse
socal-fire_00001285,socal-fire,yes,stratified_diverse
socal-fire_00001286,socal-fire,no,not_selected
socal-fire_00001287,socal-fire,no,not_selected
socal-fire_00001288,socal-fire,yes,stratified_diverse
socal-fire_00001289,socal-fire,no,not_selected
socal-fire_00001291,socal-fire,yes,stratified_diverse
socal-fire_00001292,socal-fire,yes,stratified_diverse
socal-fire_00001293,socal-fire,no,not_selected
socal-fire_00001296,socal-fire,yes,stratified_diverse
socal-fire_00001297,socal-fire,no,not_selected
socal-fire_00001298,socal-fire,yes,stratified_diverse
socal-fire_00001300,socal-fire,no,not_selected
socal-fire_00001301,socal-fire,no,not_selected
socal-fire_00001302,socal-fire,yes,stratified_diverse
socal-fire_00001303,socal-fire,yes,stratified_diverse
socal-fire_00001304,socal-fire,no,not_selected
socal-fire_00001307,socal-fire,yes,stratified_diverse
socal-fire_00001308,socal-fire,yes,stratified_diverse
socal-fire_00001312,socal-fire,yes,stratified_diverse
socal-fire_00001313,socal-fire,yes,stratified_diverse
socal-fire_00001315,socal-fire,no,not_selected
socal-fire_00001317,socal-fire,yes,stratified_diverse
socal-fire_00001318,socal-fire,yes,stratified_diverse
socal-fire_00001319,socal-fire,yes,stratified_diverse
socal-fire_00001320,socal-fire,yes,stratified_diverse
socal-fire_00001322,socal-fire,yes,stratified_diverse
socal-fire_00001323,socal-fire,yes,stratified_diverse
socal-fire_00001324,socal-fire,no,not_selected
socal-fire_00001325,socal-fire,yes,stratified_diverse
socal-fire_00001330,socal-fire,yes,stratified_diverse
socal-fire_00001331,socal-fire,no,not_selected
socal-fire_00001333,socal-fire,yes,stratified_diverse
socal-fire_00001334,socal-fire,yes,stratified_diverse
socal-fire_00001337,socal-fire,yes,stratified_diverse
socal-fire_00001338,socal-fire,yes,stratified_diverse
socal-fire_00001339,socal-fire,no,not_selected
socal-fire_00001340,socal-fire,yes,stratified_diverse
socal-fire_00001341,socal-fire,yes,stratified_diverse
socal-fire_00001343,socal-fire,yes,stratified_diverse
socal-fire_00001344,socal-fire,yes,stratified_diverse
socal-fire_00001346,socal-fire,yes,stratified_diverse
socal-fire_00001347,socal-fire,no,not_selected
socal-fire_00001348,socal-fire,yes,stratified_diverse
socal-fire_00001349,socal-fire,no,not_selected
socal-fire_00001350,socal-fire,no,not_selected
socal-fire_00001351,socal-fire,no,not_selected
socal-fire_00001352,socal-fire,yes,stratified_diverse
socal-fire_00001353,socal-fire,yes,stratified_diverse
socal-fire_00001354,socal-fire,yes,stratified_diverse
socal-fire_00001355,socal-fire,no,not_selected
socal-fire_00001356,socal-fire,yes,stratified_diverse
socal-fire_00001357,socal-fire,no,not_selected
socal-fire_00001359,socal-fire,yes,stratified_diverse
socal-fire_00001361,socal-fire,yes,stratified_diverse
socal-fire_00001363,socal-fire,yes,stratified_diverse
socal-fire_00001364,socal-fire,yes,stratified_diverse
socal-fire_00001365,socal-fire,yes,stratified_diverse
socal-fire_00001366,socal-fire,yes,stratified_diverse
socal-fire_00001367,socal-fire,yes,stratified_diverse
socal-fire_00001368,socal-fire,yes,stratified_diverse
socal-fire_00001369,socal-fire,no,not_selected
socal-fire_00001373,socal-fire,yes,stratified_diverse
socal-fire_00001374,socal-fire,yes,stratified_diverse
socal-fire_00001375,socal-fire,yes,stratified_diverse
socal-fire_00001376,socal-fire,no,not_selected
socal-fire_00001377,socal-fire,yes,stratified_diverse
socal-fire_00001379,socal-fire,no,not_selected
socal-fire_00001380,socal-fire,yes,stratified_diverse
socal-fire_00001381,socal-fire,yes,stratified_diverse
socal-fire_00001382,socal-fire,yes,stratified_diverse
socal-fire_00001383,socal-fire,no,not_selected
socal-fire_00001385,socal-fire,yes,stratified_diverse
socal-fire_00001386,socal-fire,yes,stratified_diverse
socal-fire_00001387,socal-fire,yes,stratified_diverse
socal-fire_00001389,socal-fire,yes,stratified_diverse
socal-fire_00001390,socal-fire,yes,stratified_diverse
socal-fire_00001391,socal-fire,no,not_selected
socal-fire_00001394,socal-fire,no,not_selected
socal-fire_00001396,socal-fire,yes,stratified_diverse
socal-fire_00001397,socal-fire,yes,stratified_diverse
socal-fire_00001398,socal-fire,yes,stratified_diverse
socal-fire_00001399,socal-fire,no,not_selected
socal-fire_00001402,socal-fire,no,not_selected
